X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,longitude,latitude
360884.78,173028.609999999,1281,"Harwood House, Lift Lobby (|Left)",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1282,"Harwood House, Laundry",360884.78,173028.61,-2.56433795800919,51.4548759997849
360159,174298.029999999,1283,M32 Jtn 3 Roundabout (North Bound) Lighting column 14,360159,174298.03,-2.57492617452608,51.4662389924638
360160.79,174309.98,1284,"M32, Junct 3 (North Bound) - Street Lighting Column 38",360160.79,174309.98,-2.5749017554142,51.4663465652117
360273.03,174229.74,1285,Lower Ashley Rd/ Junction 3 Development - Street Lighting Column 28,360273.03,174229.74,-2.57327700745586,51.4656330184564
361679.37,170704.529999999,1286,Bristol Hill/Eagle Road,361679.37,170704.53,-2.55265008168791,51.4340340148172
358466,174538,1287,Redland Rail Station,358466,174538,-2.59932564679408,51.4682744046924
359406.72,173661.27,1288,Portland Square (South),359406.72,173661.27,-2.58568208566751,51.460459996378
359680.84,173489.470000001,1289,"River Street Middle PTZ, St Jude's",359680.84,173489.47,-2.5817169793586,51.4589349555583
362666,177085,1290,Metrobus BegBrook,362666,177085,-2.53913333988673,51.4914680855105
361907,175185,1291,Eastville Park-Charging,361907,175185,-2.54985932008117,51.4743341761647
361924,175185,1292,Eastville Park-Left,361924,175185,-2.54961456545443,51.4743353223676
361920,175175,1293,Eastville Park - Entrance,361920,175175,-2.54967107114959,51.4742451419256
361927,175153,1294,Eastville Park Right,361927,175153,-2.54956790647763,51.4740478100121
361894,175145,1295,Eastville Park-Far Right,361894,175145,-2.5500421480288,51.4739736562696
359830,173413,1296,"JCH Eqpt Room Corridor
",359830,173413,-2.57956147464621,51.4582580379289
359827,173408,1297,JCH Equipment Room (To view servers housed there).,359827,173408,-2.5796040840385,51.4582128672316
357717.31,173116.550000001,1298,"West End Car Park, Level 5B Main Parking Area Far End",357717.31,173116.55,-2.60993297736618,51.4554379874479
358522,172729,1299,Centre/ Anchor Road & Park Street Junction,358522,172729,-2.59830647691398,51.4520131743222
357438,168617,1300,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438,168617,-2.61341050244204,51.4149613271297
357438,168617,1301,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438,168617,-2.61341050244204,51.4149613271297
357438,168617,1302,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438,168617,-2.61341050244204,51.4149613271297
357452,168650,1303,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452,168650,-2.61321319273673,51.4152590987897
357452,168650,1304,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452,168650,-2.61321319273673,51.4152590987897
357452,168650,1305,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452,168650,-2.61321319273673,51.4152590987897
357511,168664,1306,Cater Road - Camera 4 on Column 8 Outside Block 15,357511,168664,-2.61236646278831,51.4153894286173
357511,168664,1307,Cater Road - Camera 4 on Column 8 Outside Block 15,357511,168664,-2.61236646278831,51.4153894286173
357567,168677,1308,Cater Road - Camera 5 on Column 10 Outside Block 13,357567,168677,-2.6115627465316,51.4155105350755
357567,168677,1309,Cater Road - Camera 5 on Column 10 Outside Block 13,357567,168677,-2.6115627465316,51.4155105350755
357567,168677,1310,Cater Road - Camera 5 on Column 10 Outside Block 13,357567,168677,-2.6115627465316,51.4155105350755
357674,168704,1311,Cater Road - Camera 6 on WEC pole Outside Block 12,357674,168704,-2.6100273208704,51.4157613472108
357674,168704,1312,Cater Road - Camera 6 on WEC pole Outside Block 12,357674,168704,-2.6100273208704,51.4157613472108
357762,168694,1313,Cater Road - Camera 7 on Column 15 Outside Block 11,357762,168694,-2.60876064536247,51.4156780356201
357762,168694,1314,Cater Road - Camera 7 on Column 15 Outside Block 11,357762,168694,-2.60876064536247,51.4156780356201
357762,168694,1315,Cater Road - Camera 7 on Column 15 Outside Block 11,357762,168694,-2.60876064536247,51.4156780356201
357848,168687,1316,Cater Road - Camera 8 on WEC pole Outside Block 9,357848,168687,-2.60752309647008,51.4156215348416
357848,168687,1317,Cater Road - Camera 8 on WEC pole Outside Block 9,357848,168687,-2.60752309647008,51.4156215348416
357848,168687,1318,Cater Road - Camera 8 on WEC pole Outside Block 9,357848,168687,-2.60752309647008,51.4156215348416
357904,168659,1319,Cater Road - Camera 10 on Column 19 Outside Block 5,357904,168659,-2.60671443987733,51.4153739627484
357904,168659,1320,Cater Road - Camera 10 on Column 19 Outside Block 5,357904,168659,-2.60671443987733,51.4153739627484
357848,168687,1321,Cater Road - Camera 8 on WEC pole Outside Block 9,357848,168687,-2.60752309647008,51.4156215348416
357904,168659,1322,Cater Road - Camera 10 on Column 19 Outside Block 5,357904,168659,-2.60671443987733,51.4153739627484
357909,168595,1323,Cater Road - Camera 11 on Column 22 Hengrove Way entrance,357909,168595,-2.60663486090687,51.4147988900127
357488,168679,1324,Cater Road Depot #1,357488,168679,-2.61269902854255,51.4155225645079
357488,168679,1325,Cater Road Depot #2,357488,168679,-2.61269902854255,51.4155225645079
357436,168560,1326,Cater Road - Camera 1 on column 1 ,357436,168560,-2.61343233194033,51.4144486690073
357438,168617,1327,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438,168617,-2.61341050244204,51.4149613271297
357452,168650,1328,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452,168650,-2.61321319273673,51.4152590987897
357511,168664,1329,Cater Road - Camera 4 on Column 8 Outside Block 15,357511,168664,-2.61236646278831,51.4153894286173
357567,168677,1330,Cater Road - Camera 5 on Column 10 Outside Block 13,357567,168677,-2.6115627465316,51.4155105350755
357674,168704,1331,Cater Road - Camera 6 on WEC pole Outside Block 12,357674,168704,-2.6100273208704,51.4157613472108
357762,168694,1332,Cater Road - Camera 7 on Column 15 Outside Block 11,357762,168694,-2.60876064536247,51.4156780356201
358792.94,173728.33,1333,Dove Street Amenity Area,358792.94,173728.33,-2.59452426346786,51.4610184042974
360928.41,173064.75,1334,"Harwood House, Play Park Area PTZ",360928.41,173064.75,-2.56371402492744,51.455203963486
361021,173154,1335,"longlands house rear PTZ
",361021,173154,-2.56239128964241,51.4560128302705
361036.47,173103.289999999,1336,"Corbett House, Park Area PTZ",361036.47,173103.29,-2.56216306017536,51.4555579464988
358209.2,178589.029999999,1337,"Glencoyne Square (Upper), (Southmead)",358209.2,178589.03,-2.60350302033822,51.5046780224235
355834.57,171933.949999999,1338,On top of street lighting column,355834.57,171933.95,-2.63688037097075,51.4446607332856
355869.17,171974.390000001,1339,On top of street lighting column,355869.17,171974.39,-2.63638762922483,51.4450270399223
360351.79,173951.630000001,1340,Rawnsley Park  PTZ,360351.79,173951.63,-2.57211204472132,51.4631379872908
356709.55,175250.75,1341,REfuge nr jnct with Saville Rd,356709.55,175250.75,-2.62469912694301,51.4745506523761
358430.76,172372.93,1342,Ampitheatre,358430.76,172372.93,-2.59957763704106,51.4488049571081
358513,172372,1343,V-Shed ,358513,172372,-2.59839414439921,51.4488026547365
358678,172889,1344,Baldwin Street/Marsh Street,358678,172889,-2.59608030446512,51.4534632560422
360924.53,169856.59,1345,Close to C064,360924.53,169856.59,-2.56341395644793,51.4263584418062
358918.24,173035.380000001,1346,Corn Street/Small Street,358918.24,173035.38,-2.59264006028457,51.4547969797674
358924,172998,1347,St Nicks Market - Market Gate High Street entrance,358924,172998,-2.59255281731014,51.4544613019204
358917,173035,1348,High Street/Wine Street - Focussed on Old City barrier on Broad Street,358917,173035,-2.59265786138205,51.4547934726401
360213.46,173400.289999999,1349,Clarence Road,360213.46,173400.29,-2.57404110277254,51.4581709626354
360040.23,173346.18,1350,Clarence Road/Trinity Road,360040.23,173346.18,-2.57652819514937,51.4576721821983
360609.23,173742.310000001,1351,Shaw Close Bullet,360609.23,173742.31,-2.56838308834874,51.4612739748857
358234.79,168177.060000001,1352,Wilmott Park Bike Track PTZ,358234.79,168177.06,-2.60190033593205,51.4110652849898
361994.73,173730.220000001,1353,,361994.73,173730.22,-2.54843909711286,51.4612599982255
361990.76,173731.699999999,1354,,361990.76,173731.7,-2.54849639927325,51.4612730387183
361993.51,173727.470000001,1355,,361993.51,173727.47,-2.54845636065408,51.4612351907503
361922.53,173695.98,1356,Bike Park ,361922.53,173695.98,-2.5494746144228,51.460947293189
361990.04,173728.140000001,1357,,361990.04,173728.14,-2.54850637862744,51.46124098197
361991.63,173727.01,1358,,361991.63,173727.01,-2.54848337095224,51.4612309286823
361926,173713,1359,St Georges Park PTZ,361926,173713,-2.54942650755906,51.4611005553845
361988,173723,1360,St Georges Park Kiosk Front,361988,173723,-2.54853518703176,51.4611946306517
361995,173720,1361,St Georges Park Kiosk Benches,361995,173720,-2.54843410851366,51.4611681269547
361991,173713,1362,St Georges Park Kiosk Left,361991,173713,-2.54849092764934,51.4611049206308
361980,173711,1363,St Georges Park Kiosk Rear,361980,173711,-2.54864904078088,51.4610862001569
361978,173721,1364,St Georges Park Kiosk Right,361978,173721,-2.54867890685138,51.4611759772321
361438.74,172971.210000001,1365,,361438.74,172971.21,-2.55635913228341,51.4543979549858
361430.88,172957.6,1366,,361430.88,172957.6,-2.55647076943546,51.4542750472506
361432.1,172969.98,1367,,361432.1,172969.98,-2.55645455999815,51.4543864427264
361453.04,172955.939999999,1368,,361453.04,172955.94,-2.55615166677374,51.4542616331741
356220.29,178792.140000001,1369,,356220.29,178792.14,-2.63218295263512,51.5063532112154
356245.46,178674.890000001,1370,,356245.46,178674.89,-2.63180575820704,51.5053009857257
356207.04,178769.52,1371,,356207.04,178769.52,-2.63237104643712,51.5061488086837
356220.69,178810.16,1372,,356220.69,178810.16,-2.63217942703319,51.5065152577224
356207.36,178768.880000001,1373,,356207.36,178768.88,-2.63236635647146,51.5061430793852
356219.61,178810.390000001,1374,,356219.61,178810.39,-2.63219501607048,51.5065172417522
355988,178698,1375,Blaise Upper Playground PTZ,355988,178698,-2.63551797006401,51.5054887183392
356115,178723,1376,Blaise Lower Playground PTZ,356115,178723,-2.63369134410932,51.5057233966371
356233,178666,1377,Blaise Woodland PTZ,356233,178666,-2.63198417182001,51.5052200897715
356080,178758,1378,Blaise House Dairy PTZ,356080,178758,-2.63419996959958,51.5060353513711
357848,170800,1379,Blaise House Side PTZ,357848,170800,-2.60777666216952,51.4346197520011
358873,171869,1380,Blaise House Front PTZ,358873,171869,-2.5931556563311,51.4443065392346
356226,178800,1381,Blaise House Stable Yard Static,356226,178800,-2.63210165994634,51.5064243228301
356201,178772,1382,Blaise House Service Road Left,356201,178772,-2.63245837722428,51.5061706368242
355787,178611,1383,Blaise Upper Car Park PTZ,355787,178611,-2.63840290725672,51.5046907652749
355894,178656,1384,Blaise Lower Car Park PTZ,355894,178656,-2.63686699373248,51.505103745982
358740,169273,1385,Blaise House Service Road Right,358740,169273,-2.59476509457586,51.4209563667471
358478,169155,1386,Blaise House Nursery Yard Left,358478,169155,-2.59851908422999,51.4198762047912
358399,171509,1387,"Blaise House Nursery Yard Right
",358399,171509,-2.5999334415967,51.4410350469937
358735,171542,1388,Blaise House Service Road Gate,358735,171542,-2.5951031902599,51.4413564179422
358792,178615,1389,Blaise Upper Car Park POF,358792,178615,-2.59510961212971,51.5049544324346
355900,178660,1390,Blaise Car Park Entrance Static,355900,178660,-2.63678105157132,51.5051401794084
355887,178683,1391,Blaise Car Park POF#1,355887,178683,-2.63697122174545,51.5053459504946
355931,178668,1392,Blaise Cafe Rear Door Ext Static,355931,178668,-2.63633543148328,51.5052145336749
355929,178689,1393,Blaise Cafe Ext Static #2,355929,178689,-2.6363668707503,51.5054031850269
355933,178704,1394,Blaise Cafe Ext Static #1,355933,178704,-2.63631111685738,51.5055383609372
356070,178718,1395,Blaise Lower Playground Static #1,356070,178718,-2.63433906303309,51.5056749377568
356098,178725,1396,Blaise Lower Playground Static #2,356098,178725,-2.6339365222866,51.5057400548384
359384.31,173133.949999999,1397,,359384.31,173133.95,-2.58594398980331,51.4557170469188
359094.38,173065.390000001,1398,,359094.38,173065.39,-2.59010863681514,51.4550796251113
359193,173165,1399,Castle Park SE,359193,173165,-2.58870085444534,51.4559824069253
359080,173054,1400,"Castle Park, St Peter's Square",359080,173054,-2.59031426675451,51.4549761692244
358263,171666,1401,SS4 Dame Emily Park (Deployable camera),358263,171666,-2.60190850988242,51.442436537276
352367.31,176977.710000001,1402,traffic signal pole 10. Opp P&R entrance,352367.31,176977.71,-2.68744859402698,51.4897273888967
353383.57,176576.26,1403,refuge between 228 and 223,353383.57,176576.26,-2.67275907388272,51.4862031496426
353387.45,176577.710000001,1404,refuge between 223 and 228,353387.45,176577.71,-2.67270339137721,51.4862165070717
356339,173803,1405,Portway/ Pumping Station - Street Lighting Column 26,356339,173803,-2.6298546240363,51.4615050711474
356357.61,173329.039999999,1406,Portway/ Bridge Valley Rd - Street Lighting Column 001,356357.61,173329.04,-2.62952792528661,51.4572450041826
358674,173076,1407,The Cenotaph (Centre opp Bar Excellence),358674,173076,-2.59615976640387,51.4551443505506
358596.3,173025.1,1408,Centre ( Top of Colston Tower),358596.3,173025.1,-2.59727201212916,51.4546809858478
358682.02,173069.550000001,1409,Cenotaph - Located on lighting column 39 looking towards St Stephens Street,358682.02,173069.55,-2.59604359144847,51.4550869442671
360281.06,174003.789999999,1410,"Highett Drive (lower), Door Panel",360281.06,174003.79,-2.57313600792804,51.4636019961716
360263.47,173992.810000001,1411,"Highett Drive, Rear PTZ",360263.47,173992.81,-2.57338796863511,51.4635020321399
360802.22,174407.58,1412,Stapleton Road Station Car Park,360802.22,174407.58,-2.56567902317004,51.4672689960014
360794,174419,1413,Stapleton Rd Station Platform 1 Far,360794,174419,-2.56579862603802,51.4673711052423
358354,167596,1414,Middleford House Rear Door External Fixed,358354,167596,-2.60011779744468,51.4058496065478
359516.22,172258.59,1415,"Temple Gate Car Park - level 7 - Far starwell










",359516.22,172258.59,-2.5839454325226,51.4478559293567
359514,172256,1416,"Temple Gate Car Park - level 6 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1417,"Temple Gate Car Park - level 5 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1418,"Temple Gate Car Park - level 4 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1419,"Temple Gate Car Park - level 3 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1420,"Temple Gate Car Park - level 2 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1421,"Temple Gate Car Park - level 1 - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359514,172256,1422,"Temple Gate Car Park - Ground Floor - Far stairwell










",359514,172256,-2.58397708063935,51.4478324829819
359518,172264,1423,"Temple Gate Car Park - Ground Floor - Looking at entrance door










",359518,172264,-2.58392043769346,51.4479046989991
359524,172283,1424,"Temple Gate Car Park - Ground Floor - Far corner looking at corner bays










",359524,172283,-2.58383627238223,51.4480759606215
359524,172283.029999999,1425,"Temple Gate Car Park - level 1 - level 1a looking down at entrance/bays










",359524,172283.03,-2.5838362758082,51.4480762303543
359517,172263,1426,"Temple Gate Car Park - level 1 - level 1a looking up to 1b










",359517,172263,-2.58393471265889,51.4478956360873
359530,172277,1427,"Temple Gate Car Park - level 1 - level 1a looking at bays










",359530,172277,-2.58374925191711,51.4480224449108
359528,172279,1428,"Temple Gate Car Park - level 1 - level 1a looking stairwell door










",359528,172279,-2.58377825871957,51.4480402834891
359517,172263,1429,"Temple Gate Car Park - level 2 - level 2a looking up at 2b










",359517,172263,-2.58393471265889,51.4478956360873
359530,172277,1430,"Temple Gate Car Park - level 2 - level 2a looking down ramp at 1b










",359530,172277,-2.58374925191711,51.4480224449108
359528,172279,1431,"Temple Gate Car Park - level 2 - level 2a looking at door/bays










",359528,172279,-2.58377825871957,51.4480402834891
359517,172263,1432,"Temple Gate Car Park - level 3 - level 3a looking at 3b










",359517,172263,-2.58393471265889,51.4478956360873
359530,172277,1433,"Temple Gate Car Park - level 3 - level 3a looking down ramp at 2b










",359530,172277,-2.58374925191711,51.4480224449108
359528,172279,1434,"Temple Gate Car Park - level 3 - level 3a looking at door/bays










",359528,172279,-2.58377825871957,51.4480402834891
359484.4,172298.24,1435,"Temple Gate Car Park - Ground Floor - Lift Lobby





",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1436,"Temple Gate Car Park - level 1 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1437,"Temple Gate Car Park - level 2 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1438,"Temple Gate Car Park - level 3 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1439,"Temple Gate Car Park - level 4 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1440,"Temple Gate Car Park - level 5 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359484.4,172298.24,1441,"Temple Gate Car Park - level 6 - Lift lobby






",359484.4,172298.24,-2.58440782755358,51.44821013964
359485.1,172298.08,1442,"Temple Gate Car Park - level 1 - looking at pay machine







",359485.1,172298.08,-2.584397736784,51.4482087513843
359486,172298,1443,"Temple Gate Car Park - level 1 - 1a looking down to 1b







",359486,172298,-2.58438477730619,51.4482080967908
359496,172308,1444,"Temple Gate Car Park - level 1 - 1a Corner bays







",359496,172308,-2.58424202737377,51.4482987263846
359485.1,172298.800000001,1445,"Temple Gate Car Park - level 2 - 2a looking at pay machine







",359485.1,172298.8,-2.58439781907526,51.4482152249664
359486,172298,1446,"Temple Gate Car Park - level 2 - 2b looking down to 2a







",359486,172298,-2.58438477730619,51.4482080967908
359496,172308,1447,"Temple Gate Car Park - level 2 - 2b looking down to 2a







",359496,172308,-2.58424202737377,51.4482987263846
359486,172298,1448,"Temple Gate Car Park - level 3 - 3b looking at pay machine








",359486,172298,-2.58438477730619,51.4482080967908
359486,172298,1449,"Temple Gate Car Park - level 3 - 3b looking down to 3a








",359486,172298,-2.58438477730619,51.4482080967908
359496,172308,1450,"Temple Gate Car Park - level 3 - 3b corner/bays








",359496,172308,-2.58424202737377,51.4482987263846
359486,172298,1451,"Temple Gate Car Park - level 4 - 4b looking pay machine









",359486,172298,-2.58438477730619,51.4482080967908
359486.09,172300.119999999,1452,"Temple Gate Car Park - level 6 - 6b overview/bays (180 view camera)










",359486.09,172300.12,-2.5843837245698,51.4482271643632
359492,172285,1453,"Temple Gate Car Park - Ground floor entrance looking at oncoming cars in to car park
",359492,172285,-2.58429695614909,51.4480916439103
359519,172257,1454,"Temple Gate Car Park - Ground floor - External - far side access to Chatterton Square
",359519,172257,-2.5839052490443,51.447841833183
359525.21,172281.59,1455,"Temple Gate Car Park - Ground Floor - Far corner/Bike Stores/Electrical Cupboard

",359525.21,172281.59,-2.58381870040195,51.4480633700742
359512,172267,1456,"Temple Gate Car Park - Ground Floor - Oncoming traffic/Height Barrier

",359512,172267,-2.58400711545494,51.447931241315
359482,172284,1457,"Temple Gate Car Park - Ground level - Side Entrance of Temple Gate/Chatterton Sq


",359482,172284,-2.58444073414066,51.4480819340495
359482,172300,1458,"Temple Gate Car Park - Ground level - Entrance to car park/overview area


",359482,172300,-2.58444256294917,51.4482257914255
359503,172302,1459,"Temple Gate Car Park - Level 1 - Entrance ramp/gate



",359503,172302,-2.58414061687345,51.4482452828618
359501,172277,1460,"Temple Gate Car Park - Ground Floor - Electric Charger Point/Bays




",359501,172277,-2.58416653904821,51.4480203619496
359485.13,172298.800000001,1461,"Temple Gate Car Park - Ground Floor - Entrance in to Car Park/Bays





",359485.13,172298.8,-2.58439738739739,51.4482152271229
359517,172263,1462,"Temple Gate Car Park - level 4 - level 4a looking up at 4b










",359517,172263,-2.58393471265889,51.4478956360873
359530,172277,1463,"Temple Gate Car Park - level 4 - level 4a looking down ramp to 3b










",359530,172277,-2.58374925191711,51.4480224449108
359528,172279,1464,"Temple Gate Car Park - level 4 - level 4a looking at door/bays










",359528,172279,-2.58377825871957,51.4480402834891
359517,172263,1465,"Temple Gate Car Park - level 5 - level 5a looking up at 5b










",359517,172263,-2.58393471265889,51.4478956360873
359528,172279,1466,"Temple Gate Car Park - level 5 - level 5a looking at door/bays










",359528,172279,-2.58377825871957,51.4480402834891
359530,172277,1467,"Temple Gate Car Park - level 5 - level 5a looking down to 4b










",359530,172277,-2.58374925191711,51.4480224449108
359517,172263,1468,"Temple Gate Car Park - level 6 - level 6a looking up at 6b










",359517,172263,-2.58393471265889,51.4478956360873
359528,172279,1469,"Temple Gate Car Park - level 6 - level 6a looking at door










",359528,172279,-2.58377825871957,51.4480402834891
359530,172277,1470,"Temple Gate Car Park - level 6 - level 6a looking down to 5b










",359530,172277,-2.58374925191711,51.4480224449108
359528,172279,1471,"Temple Gate Car Park - level 6 - level 6a looking at door/bays










",359528,172279,-2.58377825871957,51.4480402834891
359515,172275,1472,"Temple Gate Car Park - level 7 - level 7 bays










",359515,172275,-2.58396486165333,51.4480033855222
359515,172275,1473,"Temple Gate Car Park - level 7 - level 6b overview/LMR door










",359515,172275,-2.58396486165333,51.4480033855222
359515,172275,1474,"Temple Gate Car Park - level 7 - level 7 stairwell door/bays










",359515,172275,-2.58396486165333,51.4480033855222
359527,172274,1475,Temple Gate Car Park - Counting Cameras - Level 1,359527,172274,-2.58379207697928,51.4479952562265
359518,172264,1476,Temple Gate Car Park - Counting Cameras - Level 5,359518,172264,-2.58392043769346,51.4479046989991
359486,172298,1477,"Temple Gate Car Park - level 4 - 4b looking down to 4a










",359486,172298,-2.58438477730619,51.4482080967908
359496,172308,1478,"Temple Gate Car Park - level 4 - 4b corner/bays










",359496,172308,-2.58424202737377,51.4482987263846
359486,172298,1479,"Temple Gate Car Park - level 5 - 5b looking at door










",359486,172298,-2.58438477730619,51.4482080967908
359486,172298,1480,"Temple Gate Car Park - level 5 - 5b looking down to 5a










",359486,172298,-2.58438477730619,51.4482080967908
359496,172308,1481,"Temple Gate Car Park - level 5 - 5b looking down to 5a










",359496,172308,-2.58424202737377,51.4482987263846
357816.54,173637.66,1482,by Col10,357816.54,173637.66,-2.60856730626566,51.4601309117702
357526.85,174483.699999999,1483,Watchman camera adj C49,357526.85,174483.7,-2.61283911080006,51.4677161829654
357800.67,173928.6,1484,O/S 69 Watchman camera Nr C22,357800.67,173928.6,-2.60883063294174,51.4627456691803
357734.73,174137.939999999,1485,Whiteladies Road/Cotham Hill,357734.73,174137.94,-2.60980494810544,51.4646229774764
357796.99,173957.25,1486,Whiteladies Road/Aberdeen Road,357796.99,173957.25,-2.60888704148612,51.4630029959261
360341,173982,1487,Rawnsley House Car Park,360341,173982,-2.57227076681967,51.4634102945938
359911.1,171592.689999999,1488,"Wells Road, St John's Lane",359911.1,171592.69,-2.57818800618696,51.4418969599004
352939.8,177525.140000001,1489,On Column 5,352939.8,177525.14,-2.67927707213559,51.4946972495879
359092.86,174173.609999999,1490,Cheltenham Road (Tesco Metro),359092.86,174173.61,-2.59025905289604,51.4650439384305
358931.52,174588.880000001,1491,Cheltenham Road/ Station Road,358931.52,174588.88,-2.59262997568551,51.4687659978914
358990.14,174485.75,1492,Cheltenham road/Winsley Road,358990.14,174485.75,-2.59177405063876,51.4678430156647
359077.24,174243.470000001,1493,Cheltenham Road/Arley Hill,359077.24,174243.47,-2.59049201581324,51.4656709412588
357816,172521,1494,"Capricorn Place, Middle CCTV Camera, Bristol. BS8 4UA",357816,172521,-2.60844136585502,51.4500905865451
357742,172523,1495,"Capricorn Place, Middle CCTV Camera, Bristol. BS8 4UA",357742,172523,-2.60950646574667,51.4501030262702
357877,172506,1496,"Capricorn Place, LHS Thermal Camera, Bristol. BS8 4UA",357877,172506,-2.60756179201425,51.4499602825163
357877,172506,1497,"Capricorn Quay LHS Bullet Camera, Bristol. BS8 4UA",357877,172506,-2.60756179201425,51.4499602825163
361002,173157,1498,"Longlands vehicle gates external dome
",361002,173157,-2.56266507395995,51.4560384941319
